video_name,frame_id,xmin,ymin,xmax,ymax,velocity,customer_id,x_floorplan,y_floorplan,new_customer_id,camera,x_floorplan_new,y_floorplan_new,time,customer_id_global
20220314_1.04_5_6_blurred,92,393.7113409,64.16716943,450.0377045,181.9940135,1.493,1546,-360.5130795,-43.30824339,561546,1.04,1214.765298,1657.900629,16:30:43,23762970
20220314_1.04_5_6_blurred,93,394.3908657,60.76626901,449.0499699,179.4526617,1.866,1546,-360.4450974,-43.1644471,561546,1.04,1217.248823,1662.391597,16:30:43,23762970
20220314_1.04_5_6_blurred,94,394.3371623,54.60765494,448.7263943,176.1092887,1.97,1546,-360.3783799,-43.01241674,561546,1.04,1219.686149,1667.139727,16:30:43,23762970
20220314_1.04_5_6_blurred,95,399.048391,61.66972315,446.5153793,168.0183027,2.378,1546,-360.2929216,-42.82878493,561546,1.04,1222.808114,1672.874816,16:30:43,23762970
20220314_1.04_5_6_blurred,98,406.0956522,60.2321289,447.8981695,155.7450854,2.581,1546,-360.1648489,-42.57805335,561546,1.04,1227.486872,1680.705529,16:30:43,23762970
20220314_2.05_4_52_blurred,50,700.6901265,214.5773956,786.7230721,340.6650644,3.6,1698,-359.1897079,-41.26369654,4521698,2.05,1289.366416,1789.831586,16:30:43,44426412
20220314_2.05_4_52_blurred,51,732.0031071,216.3849613,817.6763837,341.104998,3.637,1698,-359.0991336,-41.08126628,4521698,2.05,1292.275227,1795.672574,16:30:43,44426412
20220314_2.05_4_52_blurred,52,748.8831688,214.8683248,835.7533933,340.7759719,4.102,1698,-359.036577,-40.9145143,4521698,2.05,1294.284247,1801.011581,16:30:43,44426412
20220314_2.05_4_52_blurred,53,782.133884,213.1724763,866.5289281,337.6066985,4.122,1698,-359.0007621,-40.67713164,4521698,2.05,1295.434451,1808.612016,16:30:43,44426412
20220314_2.05_4_52_blurred,54,799.4120745,183.1830244,899.965541,333.6317561,4.641,1698,-358.9900006,-40.44398454,4521698,2.05,1295.780058,1816.076838,16:30:43,44426412
20220314_1.04_5_6_blurred,99,409.1558944,56.72873929,447.7317841,146.2282051,3.094,1546,-360.0377377,-42.32552558,561546,1.04,1232.130504,1688.592339,16:30:44,23762970
20220314_1.04_5_6_blurred,100,408.9563056,58.82222893,445.2878325,142.8195237,3.202,1546,-359.9304768,-42.09682012,561546,1.04,1236.048961,1695.735144,16:30:44,23762970
20220314_1.04_5_6_blurred,101,404.021367,53.44018783,442.428084,141.4368825,3.46,1546,-359.85892,-41.90730873,561546,1.04,1238.66308,1701.653861,16:30:44,23762970
20220314_1.04_5_6_blurred,102,394.6274882,45.43860809,436.2896789,143.0018875,3.417,1546,-359.8411182,-41.77306927,561546,1.04,1239.313414,1705.846355,16:30:44,23762970
20220314_1.04_5_6_blurred,103,392.7918559,48.23881436,432.2956524,142.5082781,1.259,1546,-359.8177578,-41.64370256,561546,1.04,1240.166818,1709.886666,16:30:44,23762970
20220314_2.05_4_52_blurred,55,811.9676479,164.4809163,922.135023,331.8430443,4.593,1698,-358.9846572,-40.21513125,4521698,2.05,1295.951661,1823.404183,16:30:44,44426412
20220314_2.05_4_52_blurred,56,834.0095301,152.000603,947.1586662,329.2136842,5.035,1698,-358.9889022,-39.96847224,4521698,2.05,1295.815333,1831.301625,16:30:44,44426412
20220314_2.05_4_52_blurred,57,851.5421702,140.4709832,966.7058227,327.3060774,4.983,1698,-358.9988364,-39.73107033,4521698,2.05,1295.496295,1838.902677,16:30:44,44426412
20220314_2.05_4_52_blurred,57,801.6885604,197.6698547,848.5266252,300.3013,0,1701,-359.6158643,-39.83780043,4521701,2.05,1275.680312,1835.48543,16:30:44,44426415
20220314_2.05_4_52_blurred,58,861.6001277,133.2191439,976.2377829,325.3329503,5.204,1698,-359.0154141,-39.52833075,4521698,2.05,1294.963899,1845.393922,16:30:44,44426412
20220314_2.05_4_52_blurred,58,809.2233098,172.2607125,862.4793002,289.5636724,1.517,1701,-359.7361851,-39.74533217,4521701,2.05,1271.816183,1838.446046,16:30:44,44426415
20220314_2.05_4_52_blurred,59,882.0998076,173.0703702,968.4684287,316.7989851,5.078,1698,-359.0827485,-39.33310199,4521698,2.05,1292.80144,1851.644688,16:30:44,44426412
20220314_2.05_4_52_blurred,59,817.4263273,174.197447,867.2409731,284.1497767,1.721,1701,-359.773041,-39.70661011,4521701,2.05,1270.632549,1839.685836,16:30:44,44426415
20220314_2.05_4_52_blurred,60,895.1108727,188.8593094,965.3428416,304.5061267,5.232,1698,-359.1916234,-39.15080528,4521698,2.05,1289.3049,1857.481401,16:30:44,44426412
20220314_2.05_4_52_blurred,60,825.6527549,182.0992445,870.4367814,280.4740212,1.862,1701,-359.8566674,-39.62864426,4521701,2.05,1267.946868,1842.182119,16:30:44,44426415
20220314_2.05_4_52_blurred,61,898.7041168,191.4346146,963.4540332,298.2142403,5.07,1698,-359.2938062,-39.00241633,4521698,2.05,1286.023277,1862.232466,16:30:44,44426412
20220314_2.05_4_52_blurred,61,829.4776184,178.7465179,869.8560415,266.426528,2.81,1701,-360.0067757,-39.55565753,4521701,2.05,1263.126108,1844.518983,16:30:44,44426415
20220314_2.05_4_52_blurred,62,825.9712824,172.5277563,867.6770077,261.4761867,2.768,1701,-360.127678,-39.50584312,4521701,2.05,1259.243305,1846.113923,16:30:45,44426415
20220314_2.05_4_52_blurred,63,823.678675,168.3364474,866.8965031,259.1201833,3.041,1701,-360.2378253,-39.46335687,4521701,2.05,1255.7059,1847.474233,16:30:45,44426415
20220314_2.05_4_52_blurred,64,823.6010027,165.1835808,862.215242,245.0433183,3.154,1701,-360.4357285,-39.41301909,4521701,2.05,1249.350199,1849.085931,16:30:45,44426415
20220314_2.05_4_52_blurred,64,878.7499319,171.2268799,936.074116,268.5516785,0,1702,-360.354194,-38.54719641,4521702,2.05,1251.968697,1876.807539,16:30:45,44426416
20220314_2.05_4_52_blurred,65,822.6200736,156.8962086,861.7727925,237.9710668,3.616,1701,-360.6125979,-39.36194554,4521701,2.05,1243.67,1850.721186,16:30:45,44426415
20220314_2.05_4_52_blurred,65,875.5923627,163.4574367,928.1333751,252.8686424,2.12,1702,-360.5638605,-38.51570136,4521702,2.05,1245.235212,1877.815936,16:30:45,44426416
20220314_2.05_4_52_blurred,66,818.3252896,148.7557585,858.7348691,233.5346799,3.581,1701,-360.7797298,-39.33522446,4521701,2.05,1238.302523,1851.576732,16:30:45,44426415
20220314_2.05_4_52_blurred,66,868.036803,152.5040246,920.7574374,242.8755816,2.605,1702,-360.6536366,-38.5174796,4521702,2.05,1242.352033,1877.759001,16:30:45,44426416
20220314_2.05_4_52_blurred,67,814.7534146,142.7434757,851.8920173,220.4884082,4.13,1701,-361.021175,-39.29912473,4521701,2.05,1230.54846,1852.73256,16:30:46,44426415
20220314_2.05_4_52_blurred,67,852.7905455,129.0737165,915.358432,237.6032282,2.695,1702,-360.8032922,-38.53895519,4521702,2.05,1237.545812,1877.071403,16:30:46,44426416
20220314_2.05_4_52_blurred,68,807.2254457,139.525048,843.7473796,215.216179,4.085,1701,-361.2126126,-39.30257303,4521701,2.05,1224.400402,1852.622154,16:30:46,44426415
20220314_2.05_4_52_blurred,68,844.3051043,114.3991943,907.0991307,225.0329309,3.723,1702,-360.9989674,-38.55228672,4521702,2.05,1231.261663,1876.644559,16:30:46,44426416
20220314_2.05_4_52_blurred,69,800.8346996,135.8986435,837.1639543,209.9296569,4.404,1701,-361.4243826,-39.30955921,4521701,2.05,1217.599361,1852.398473,16:30:46,44426415
20220314_2.05_4_52_blurred,69,837.9588575,122.3738362,891.2689519,216.3497619,3.798,1702,-361.2067694,-38.58936062,4521702,2.05,1224.588055,1875.45754,16:30:46,44426416
20220314_2.05_4_52_blurred,70,790.7101811,118.2622114,830.9316369,200.7738282,4.405,1701,-361.6583395,-39.32908495,4521701,2.05,1210.085786,1851.773304,16:30:46,44426415
20220314_2.05_4_52_blurred,70,829.1684594,125.8194663,879.1043431,213.1895105,4.268,1702,-361.3773206,-38.6468253,4521702,2.05,1219.110768,1873.617656,16:30:46,44426416
20220314_2.05_4_52_blurred,71,784.5541002,100.6959494,821.2216085,176.1482069,5.22,1701,-362.0775563,-39.31445839,4521701,2.05,1196.62255,1852.241613,16:30:46,44426415
20220314_2.05_4_52_blurred,71,822.1845612,124.8091256,867.9111451,204.618406,4.307,1702,-361.6020848,-38.69607504,4521702,2.05,1211.892418,1872.040795,16:30:46,44426416
20220314_2.05_4_52_blurred,72,776.6484143,78.92437259,816.7131623,163.7435577,5.367,1701,-362.4630019,-39.31140595,4521701,2.05,1184.243882,1852.339345,16:30:46,44426415
20220314_2.05_4_52_blurred,72,816.0522369,120.9253378,858.9870148,197.201139,4.799,1702,-361.8143854,-38.75151248,4521702,2.05,1205.074339,1870.265818,16:30:46,44426416
20220314_2.05_4_52_blurred,73,772.2433022,66.44552256,814.4611047,159.6665721,5.847,1701,-362.8037225,-39.30967849,4521701,2.05,1173.301569,1852.394654,16:30:46,44426415
20220314_2.05_4_52_blurred,73,807.6134258,117.8286222,850.2351107,194.8043294,4.707,1702,-361.9992801,-38.82487721,4521702,2.05,1199.136407,1867.916852,16:30:46,44426416
20220314_2.05_4_52_blurred,74,804.0644943,113.3921222,847.3808725,192.2891213,4.89,1702,-362.1593874,-38.87881339,4521702,2.05,1193.994527,1866.189942,16:30:47,44426416
20220314_2.05_4_52_blurred,76,792.4681697,106.0861078,832.5047588,178.7919714,4.967,1702,-362.4418641,-38.94737831,4521702,2.05,1184.922726,1863.994654,16:30:47,44426416
20220314_2.05_4_52_blurred,77,785.5041602,101.5659797,824.2224934,172.6543645,5.309,1702,-362.6681771,-39.01415539,4521702,2.05,1177.654637,1861.856609,16:30:47,44426416
20220314_2.05_4_52_blurred,78,782.3924673,96.30364921,817.8735057,162.6005266,5.368,1702,-362.9730511,-39.051896,4521702,2.05,1167.863545,1860.648243,16:30:47,44426416
